Sleutel;Datum Verzoek Inschr;Ingangsdatum;Collegejaar;Datum intrekking vooraanmelding;Inschrijfstatus;Faculteit;Examentype;Croho;Croho groepeernaam;Opleiding;Hoofdopleiding;Eerstejaars croho jaar;Is eerstejaars croho opleiding;Is hogerejaars;BBC ontvangen;Type vooropleiding;Nationaliteit;EER;Geslacht;Geverifieerd adres postcode;Geverifieerd adres plaats;Geverifieerd adres land;Studieadres postcode;Studieadres land;School code eerste vooropleiding;School eerste vooropleiding;Plaats code eerste vooropleiding;Land code eerste vooropleiding;Aantal studenten
STU01655;15-04-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;HAVO;Duitse;J;V;6525ED;Eindhoven;DE;6534ST;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01127;21-10-2021;01-09-2021;2021;24-11-2021;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;VWO;Nederlandse;J;M;6534ST;Nijmegen;NL;6512BH;NL;00GQ;Dominicus College;0268;NL;1
STU01255;07-09-2022;01-09-2021;2021;18-11-2021;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;HBO;Nederlandse;J;V;6551IJ;Nijmegen;NL;6500AA;NL;00DK;Montessori College;0268;NL;1
STU01781;12-10-2023;01-09-2023;2023;;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;HAVO;Chinese;N;V;6525HR;Arnhem;NL;6525HP;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01262;05-11-2021;01-09-2021;2021;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2021;1;0;0;VWO;Nederlandse;J;V;6500AA;Nijmegen;NL;6521CD;NL;00BJ;Kandinsky College;0268;NL;1
STU00717;24-06-2021;01-09-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;VWO;Nederlandse;J;V;6501AB;Nijmegen;NL;6512BH;NL;00GQ;Dominicus College;0268;NL;1
STU00321;31-10-2019;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;WO;Nederlandse;J;V;6531EF;Arnhem;NL;6511AB;NL;00DK;Montessori College;0268;NL;1
STU01916;12-06-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2023;1;0;0;VWO;Belgische;J;M;6500AA;Arnhem;NL;6525ED;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00533;31-01-2020;01-09-2019;2019;07-04-2020;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;WO;Nederlandse;J;V;6534ST;Nijmegen;NL;6501AB;NL;00AH;Canisius College;0268;NL;1
STU00666;28-01-2021;01-09-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;VWO;Nederlandse;J;M;6525ED;Nijmegen;NL;6525HR;NL;00DK;Montessori College;0268;NL;1
STU01549;09-11-2022;01-10-2022;2022;12-12-2022;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;HBO;Nederlandse;J;M;6521CD;Nijmegen;NL;6511AB;NL;00GQ;Dominicus College;0268;NL;1
STU01713;05-01-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;VWO;Nederlandse;J;M;6503EF;Eindhoven;NL;6500AA;NL;00AH;Canisius College;0268;NL;1
STU01519;06-10-2022;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;VWO;Nederlandse;J;V;6534ST;Arnhem;NL;6534ST;NL;00DK;Montessori College;0268;NL;1
STU01738;26-06-2024;01-09-2023;2023;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;HBO;Nederlandse;J;M;6511AB;Wageningen;NL;6525HP;NL;00DK;Montessori College;0268;NL;1
STU01932;28-08-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2023;1;0;0;WO;Duitse;J;V;6525HR;Arnhem;DE;6503EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU00456;29-05-2020;01-10-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;V;6501AB;Nijmegen;NL;6512BH;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01106;01-04-2022;01-09-2021;2021;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2021;1;0;0;HAVO;Nederlandse;J;V;6511AB;Nijmegen;NL;6503EF;NL;00DK;Montessori College;0268;NL;1
STU00011;07-12-2018;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;VWO;Nederlandse;J;V;6502CD;Arnhem;NL;6500AA;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01138;06-01-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;HBO;Duitse;J;M;6501AB;Arnhem;DE;6525HP;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01797;31-01-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;M;6525ED;Arnhem;NL;6504GH;NL;00BJ;Kandinsky College;0268;NL;1
STU00888;06-01-2021;01-09-2020;2020;04-02-2021;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2020;1;0;0;WO;Nederlandse;J;V;6525HR;Eindhoven;NL;6502CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00909;01-06-2021;01-10-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2020;1;0;0;VWO;Nederlandse;J;M;6525HP;Nijmegen;NL;6541GH;NL;00BJ;Kandinsky College;0268;NL;1
STU01603;18-08-2023;01-10-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;WO;Duitse;J;M;6512BH;Nijmegen;DE;6525ED;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00571;26-12-2019;01-09-2019;2019;;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Nederlandse;J;V;6525HR;Wageningen;NL;6525HR;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01154;25-04-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;HAVO;Nederlandse;J;V;6502CD;Nijmegen;NL;6551IJ;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00328;17-12-2019;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;VWO;Nederlandse;J;V;6500AA;Nijmegen;NL;6531EF;NL;00BJ;Kandinsky College;0268;NL;1
STU02092;29-04-2025;01-10-2024;2024;;Verzoek tot inschrijving;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2024;1;0;0;WO;Nederlandse;J;M;6534ST;Nijmegen;NL;6525ED;NL;00GQ;Dominicus College;0268;NL;1
STU02072;25-09-2024;01-09-2024;2024;14-10-2024;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2024;1;0;0;VWO;Nederlandse;J;M;6500AA;Nijmegen;NL;6504GH;NL;00BJ;Kandinsky College;0268;NL;1
STU00232;18-10-2018;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2018;1;0;0;VWO;Nederlandse;J;M;6534ST;Arnhem;NL;6534ST;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00459;21-10-2019;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;V;6525HP;Nijmegen;NL;6551IJ;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01183;11-01-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;VWO;Nederlandse;J;V;6500AA;Arnhem;NL;6502CD;NL;00AH;Canisius College;0268;NL;1
STU00772;01-09-2021;01-09-2020;2020;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2020;1;0;0;VWO;Nederlandse;J;M;6504GH;Arnhem;NL;6521CD;NL;00BJ;Kandinsky College;0268;NL;1
STU00573;09-01-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Nederlandse;J;M;6525HP;Arnhem;NL;6525HP;NL;00AH;Canisius College;0268;NL;1
STU00520;28-08-2020;01-09-2019;2019;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;HBO;Chinese;N;M;6521CD;Arnhem;NL;6525ED;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00376;28-05-2020;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;VWO;Nederlandse;J;V;6525ED;Arnhem;NL;6531EF;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00940;26-01-2021;01-09-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2020;1;0;0;VWO;Nederlandse;J;M;6525HP;Wageningen;NL;6525HP;NL;00BJ;Kandinsky College;0268;NL;1
STU01944;23-10-2024;01-09-2024;2024;;Verzoek tot inschrijving;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2024;1;0;0;VWO;Nederlandse;J;V;6521CD;Arnhem;NL;6503EF;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00379;15-10-2019;01-09-2019;2019;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;VWO;Nederlandse;J;V;6525HP;Wageningen;NL;6511AB;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00428;03-07-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;HAVO;Duitse;J;V;6503EF;Eindhoven;DE;6531EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU00407;04-02-2020;01-09-2019;2019;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Duitse;J;M;6525HR;Eindhoven;DE;6551IJ;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU01195;20-01-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;HBO;Nederlandse;J;M;6541GH;Nijmegen;NL;6502CD;NL;00AH;Canisius College;0268;NL;1
STU00597;25-06-2020;01-10-2019;2019;20-07-2020;Geannuleerd;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2019;1;0;0;VWO;Nederlandse;J;M;6534ST;Nijmegen;NL;6512BH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00068;21-05-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;VWO;Nederlandse;J;M;6525HR;Eindhoven;NL;6525ED;NL;00BJ;Kandinsky College;0268;NL;1
STU00023;28-02-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;VWO;Chinese;N;V;6504GH;Arnhem;NL;6525HP;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01925;01-02-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2023;1;0;0;VWO;Duitse;J;V;6541GH;Arnhem;DE;6521CD;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU00702;15-09-2021;01-09-2020;2020;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2020;1;0;0;VWO;Nederlandse;J;V;6512BH;Nijmegen;NL;6551IJ;NL;00GQ;Dominicus College;0268;NL;1
STU00081;23-11-2018;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;VWO;Duitse;J;V;6551IJ;Eindhoven;DE;6531EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01595;25-07-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;HAVO;Nederlandse;J;V;6521CD;Nijmegen;NL;6521CD;NL;00AH;Canisius College;0268;NL;1
STU01907;21-08-2024;01-10-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2023;1;0;0;VWO;Nederlandse;J;M;6525HP;Eindhoven;NL;6525HR;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00398;05-12-2019;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;V;6541GH;Eindhoven;NL;6541GH;NL;00BJ;Kandinsky College;0268;NL;1
STU00820;19-02-2021;01-09-2020;2020;02-03-2021;Geannuleerd;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Nederlandse;J;V;6551IJ;Wageningen;NL;6525ED;NL;00DK;Montessori College;0268;NL;1
STU00165;16-01-2019;01-09-2018;2018;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2018;1;0;0;VWO;Nederlandse;J;V;6525HP;Arnhem;NL;6503EF;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01728;16-04-2024;01-09-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;VWO;Nederlandse;J;M;6504GH;Arnhem;NL;6521CD;NL;00BJ;Kandinsky College;0268;NL;1
STU00443;01-01-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;M;6525HP;Eindhoven;NL;6504GH;NL;00GQ;Dominicus College;0268;NL;1
STU02108;30-01-2025;01-09-2024;2024;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2024;1;0;0;VWO;Nederlandse;J;M;6503EF;Nijmegen;NL;6504GH;NL;00BJ;Kandinsky College;0268;NL;1
STU01556;26-12-2022;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2022;1;0;0;VWO;Nederlandse;J;M;6504GH;Eindhoven;NL;6525HR;NL;00DK;Montessori College;0268;NL;1
STU01766;24-07-2024;01-09-2023;2023;;Geannuleerd;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;VWO;Belgische;J;V;6500AA;Nijmegen;NL;6525ED;NL;00BJ;Kandinsky College;0268;NL;1
STU01818;26-06-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;HAVO;Belgische;J;M;6525HP;Nijmegen;NL;6503EF;NL;00BJ;Kandinsky College;0268;NL;1
STU00147;01-04-2019;01-10-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;HBO;Nederlandse;J;V;6534ST;Nijmegen;NL;6521CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00052;18-09-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;HAVO;Nederlandse;J;V;6534ST;Nijmegen;NL;6551IJ;NL;00DK;Montessori College;0268;NL;1
STU02041;07-04-2025;01-09-2024;2024;;Verzoek tot inschrijving;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2024;1;0;0;HBO;Nederlandse;J;V;6534ST;Nijmegen;NL;6534ST;NL;00AH;Canisius College;0268;NL;1
STU00865;12-11-2020;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Nederlandse;J;M;6525HP;Nijmegen;NL;6525ED;NL;00GQ;Dominicus College;0268;NL;1
STU00125;30-01-2019;01-09-2018;2018;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2018;1;0;0;HAVO;Duitse;J;M;6502CD;Arnhem;DE;6541GH;NL;DE01;Gymnasium Kleve;KLEV;DE;1
STU00159;03-12-2018;01-09-2018;2018;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2018;1;0;0;VWO;Nederlandse;J;M;6541GH;Nijmegen;NL;6511AB;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01698;28-05-2024;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Duitse;J;V;6551IJ;Eindhoven;DE;6525HR;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01015;14-02-2022;01-09-2021;2021;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2021;1;0;0;VWO;Nederlandse;J;V;6534ST;Nijmegen;NL;6541GH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00551;28-02-2020;01-09-2019;2019;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;WO;Nederlandse;J;V;6551IJ;Nijmegen;NL;6502CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00815;13-01-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Nederlandse;J;M;6512BH;Eindhoven;NL;6525HP;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01390;08-03-2023;01-09-2022;2022;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2022;1;0;0;VWO;Nederlandse;J;M;6551IJ;Nijmegen;NL;6501AB;NL;00DK;Montessori College;0268;NL;1
STU00378;23-09-2019;01-09-2019;2019;;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;HBO;Nederlandse;J;M;6525HR;Wageningen;NL;6531EF;NL;00AH;Canisius College;0268;NL;1
STU00546;03-10-2019;01-10-2019;2019;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;VWO;Nederlandse;J;V;6525HP;Eindhoven;NL;6541GH;NL;00AH;Canisius College;0268;NL;1
STU00196;22-08-2019;01-09-2018;2018;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2018;1;0;0;HBO;Belgische;J;M;6504GH;Arnhem;NL;6551IJ;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00029;12-04-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;WO;Nederlandse;J;M;6504GH;Nijmegen;NL;6534ST;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01126;11-10-2021;01-10-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;VWO;Nederlandse;J;M;6531EF;Arnhem;NL;6551IJ;NL;00GQ;Dominicus College;0268;NL;1
STU01628;13-10-2023;01-09-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;HAVO;Duitse;J;M;6500AA;Arnhem;DE;6531EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01165;15-07-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;HBO;Nederlandse;J;V;6534ST;Wageningen;NL;6502CD;NL;00DK;Montessori College;0268;NL;1
STU00847;27-08-2021;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;HAVO;Duitse;J;V;6525ED;Nijmegen;DE;6503EF;NL;DE02;Gesamtschule Emmerich;EMME;DE;1
STU01530;04-08-2023;01-09-2022;2022;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2022;1;0;0;VWO;Nederlandse;J;V;6525ED;Eindhoven;NL;6521CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01779;29-09-2023;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;VWO;Nederlandse;J;V;6500AA;Nijmegen;NL;6525HR;NL;00BJ;Kandinsky College;0268;NL;1
STU00061;10-07-2019;01-09-2018;2018;;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;VWO;Nederlandse;J;V;6511AB;Eindhoven;NL;6503EF;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00384;03-04-2020;01-09-2019;2019;;Geannuleerd;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2019;1;0;0;WO;Nederlandse;J;M;6525HP;Eindhoven;NL;6502CD;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU02119;04-02-2025;01-09-2024;2024;;Verzoek tot inschrijving;SOW;Propedeuse Bachelor;56604;B Psychologie;Psychologie;Psychologie;2024;1;0;0;HBO;Nederlandse;J;M;6504GH;Nijmegen;NL;6504GH;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01652;25-03-2024;01-10-2023;2023;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2023;1;0;0;VWO;Nederlandse;J;V;6531EF;Eindhoven;NL;6551IJ;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01198;14-01-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;VWO;Nederlandse;J;V;6500AA;Nijmegen;NL;6551IJ;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU00425;12-06-2020;01-09-2019;2019;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2019;1;0;0;VWO;Nederlandse;J;V;6534ST;Arnhem;NL;6551IJ;NL;00DK;Montessori College;0268;NL;1
STU00017;18-01-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;HAVO;Nederlandse;J;M;6503EF;Nijmegen;NL;6534ST;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU01185;15-02-2022;01-09-2021;2021;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2021;1;0;0;HBO;Nederlandse;J;V;6551IJ;Arnhem;NL;6541GH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00871;13-11-2020;01-09-2020;2020;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2020;1;0;0;VWO;Nederlandse;J;V;6541GH;Arnhem;NL;6525HR;NL;00GQ;Dominicus College;0268;NL;1
STU01799;12-02-2024;01-09-2023;2023;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2023;1;0;0;WO;Nederlandse;J;M;6511AB;Eindhoven;NL;6512BH;NL;00AH;Canisius College;0268;NL;1
STU00213;21-05-2019;01-09-2018;2018;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2018;1;0;0;VWO;Nederlandse;J;V;6503EF;Eindhoven;NL;6534ST;NL;09AA;Gymnasium Arnhem;0202;NL;1
STU01775;29-02-2024;01-10-2023;2023;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2023;1;0;0;WO;Nederlandse;J;V;6531EF;Nijmegen;NL;6525HP;NL;00BJ;Kandinsky College;0268;NL;1
STU00768;02-08-2021;01-09-2020;2020;;Ingeschreven;SOW;Propedeuse Bachelor;56615;B Communicatiewetenschap;Communicatiewetenschap;Communicatiewetenschap;2020;1;0;0;VWO;Nederlandse;J;V;6502CD;Nijmegen;NL;6504GH;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
STU00067;14-06-2019;01-09-2018;2018;;Ingeschreven;MAN;Propedeuse Bachelor;50645;B Bedrijfskunde;Bedrijfskunde;Bedrijfskunde;2018;1;0;0;HBO;Nederlandse;J;V;6503EF;Nijmegen;NL;6502CD;NL;00AH;Canisius College;0268;NL;1
STU00477;30-10-2019;01-09-2019;2019;;Ingeschreven;NWI;Propedeuse Bachelor;56964;B Informatica;Informatica;Informatica;2019;1;0;0;VWO;Nederlandse;J;V;6525ED;Nijmegen;NL;6500AA;NL;00GP;Stedelijk Gymnasium Nijmegen;0268;NL;1
